CHROM,BIN_START,BIN_END,GIH_PI,GWD_PI,JPT_PI,PUR_PI,TSI_PI
22,42690001,42700000,0.000944532,0.00101975,0.000948388,0.00095452,0.000949133
22,42700001,42710000,0.00101524,0.00126589,0.00119437,0.00107141,0.00104044
22,42710001,42720000,0.000951513,0.000995957,0.000941198,0.000894644,0.000844456
22,42720001,42730000,0.000852034,0.00094848,0.000844714,0.000874559,0.000912926
22,42730001,42740000,0.000437059,0.000536157,0.000370322,0.000405983,0.000381541
22,42740001,42750000,0.0016247,0.00181382,0.00137089,0.00151835,0.00134758
22,42750001,42760000,0.000545887,0.000897908,0.00069653,0.000639479,0.000507376
22,42760001,42770000,0.000502572,0.000773318,0.000442312,0.000535131,0.000447808
22,42770001,42780000,0.00212879,0.00234961,0.00153418,0.00198252,0.0018491
22,42780001,42790000,0.000514014,0.000946269,0.00046819,0.000750864,0.000570848
22,42790001,42800000,0.00107718,0.00172907,0.000877638,0.00132477,0.00102086
22,42800001,42810000,0.000735401,0.0015998,0.000593167,0.000798671,0.000613948
22,42810001,42820000,0.00126843,0.00148188,0.00126337,0.00132346,0.00118652
22,42820001,42830000,0.000705821,0.000792893,0.000488034,0.000668632,0.0005856
22,42830001,42840000,0.000273753,0.00050647,0.000142921,0.00036015,0.000302431
22,42840001,42850000,0.000309377,0.000708893,0.000260642,0.000342154,0.00028409
22,42850001,42860000,0.000791148,0.000905915,0.000567131,0.000837695,0.000729393
22,42860001,42870000,0.00107185,0.00150907,0.000722278,0.00116305,0.000924518
22,42870001,42880000,0.00159287,0.00178029,0.00100136,0.00166404,0.00155715
22,42880001,42890000,0.000544783,0.000855689,0.000465259,0.000463606,0.00046238
22,42890001,42900000,0.000669434,0.00128772,0.000741026,0.000710846,0.000592848
22,42900001,42910000,0.00151907,0.00177939,0.00100971,0.00167028,0.00146196
22,42910001,42920000,0.00100195,0.00177777,0.000777824,0.00122937,0.00102515
22,42920001,42930000,0.000553592,0.00140027,0.000385043,0.000818608,0.000603519
22,42930001,42940000,0.00102403,0.00167018,0.000962965,0.00111194,0.000929604
22,42940001,42950000,0.00105372,0.00143013,0.000888248,0.0010075,0.000786394
22,42950001,42960000,0.000521643,0.000882226,0.000690064,0.00060006,0.00045188
22,42960001,42970000,0.00119969,0.00189463,0.00128673,0.00138009,0.00100819
22,42970001,42980000,0.001068,0.00181793,0.0013821,0.00128497,0.000910596
22,42980001,42990000,0.000637196,0.000909742,0.000634824,0.000696795,0.000534035
22,42990001,43000000,0.000213294,0.000409141,0.000114418,0.00023383,0.000180497
22,43000001,43010000,0.000409055,0.000678942,0.000384016,0.000463921,0.000342727
22,43010001,43020000,0.000933412,0.00141826,0.000910995,0.00106994,0.000845663
22,43020001,43030000,0.000959233,0.00137314,0.000983868,0.00104636,0.000858725
22,43030001,43040000,0.00111989,0.00134118,0.00114169,0.00118074,0.00103895
22,43040001,43050000,0.00172131,0.00205663,0.00165652,0.00178701,0.00166537
22,43050001,43060000,0.00120693,0.00135391,0.00120945,0.00128718,0.00116899
22,43060001,43070000,0.00132223,0.00140267,0.00122814,0.00148719,0.00142737
22,43070001,43080000,0.00149891,0.00141312,0.00143783,0.00156732,0.0013838
22,43080001,43090000,0.00190173,0.00182148,0.00174148,0.00204182,0.00181275
22,43090001,43100000,0.00182875,0.00176438,0.00185243,0.00193593,0.00170729
22,43100001,43110000,0.00172642,0.00115563,0.00156714,0.0018926,0.00183223
22,43110001,43120000,0.0014744,0.00160512,0.00167579,0.00202399,0.00188525
22,43120001,43130000,0.000722875,0.00121501,0.000677727,0.000953488,0.000895239
22,43130001,43140000,0.000687615,0.00117808,0.000599763,0.000811139,0.000766689
22,43140001,43150000,0.00129344,0.00180745,0.00105438,0.00160867,0.00150852
22,43150001,43160000,0.00154639,0.00202527,0.00124412,0.00195151,0.00190012
22,43160001,43170000,0.00194477,0.00195331,0.00157001,0.00236835,0.00224609
22,43170001,43180000,0.00153838,0.00151872,0.00157326,0.00172135,0.00169523
22,43180001,43190000,0.00103816,0.00129655,0.000832288,0.0010917,0.00105027
22,43190001,43200000,0.00121739,0.00128001,0.000720132,0.00119364,0.00125323
22,43200001,43210000,0.000621108,0.000772822,0.000282683,0.000639906,0.000689149
22,43210001,43220000,0.000688122,0.00079814,0.000338345,0.00072435,0.000736571
22,43220001,43230000,0.000663381,0.000975438,0.000336585,0.00068528,0.000721342
22,43230001,43240000,0.000895131,0.000951331,0.000503577,0.000892884,0.00093945
22,43240001,43250000,0.00105755,0.00110773,0.000524879,0.00110266,0.00110648
22,43250001,43260000,0.000709188,0.000919084,0.000333617,0.000719561,0.000749941
22,43260001,43270000,0.00118234,0.0014192,0.000512361,0.00125536,0.0011953
22,43270001,43280000,0.00136504,0.00132261,0.000504552,0.00138579,0.00143604
22,43280001,43290000,0.000750021,0.000855131,0.000364716,0.000809146,0.000727186
22,43290001,43300000,0.00131734,0.00140553,0.000769133,0.00142769,0.00134661
22,43300001,43310000,0.000779564,0.00124019,0.000650107,0.000986367,0.000638972
22,43310001,43320000,0.0014119,0.0016861,0.000617716,0.00154832,0.00137793
22,43320001,43330000,0.00120835,0.00112545,0.00084418,0.00124919,0.00109222
22,43330001,43340000,0.000814056,0.000897412,0.000589182,0.000837862,0.000736808
22,43340001,43350000,0.000587265,0.00120772,0.000395917,0.000675683,0.000572445
22,43350001,43360000,0.000870088,0.00104157,0.000548527,0.000887732,0.000902071
22,43360001,43370000,0.00122469,0.00119368,0.000938791,0.00119169,0.00123916
22,43370001,43380000,0.00095094,0.000973994,0.000702991,0.00090536,0.000928406
22,43380001,43390000,0.00102788,0.00102716,0.00091767,0.0010271,0.00101009
22,43390001,43400000,0.00107929,0.00105171,0.000670183,0.00107417,0.00106209
22,43400001,43410000,0.00136842,0.00126715,0.000861576,0.00133497,0.0014134
22,43410001,43420000,0.00116011,0.00123098,0.000736153,0.00108893,0.00118431
22,43420001,43430000,0.00142921,0.00205895,0.000734086,0.00140339,0.00122896
22,43430001,43440000,0.00128933,0.00144896,0.00114876,0.00133588,0.00120601
22,43440001,43450000,0.000567052,0.000832342,0.000837022,0.000559732,0.000368689
22,43450001,43460000,0.00110734,0.00126328,0.000940278,0.00111094,0.00091075
22,43460001,43470000,0.00118339,0.00135429,0.000947454,0.00130901,0.000966895
22,43470001,43480000,0.001277,0.00135741,0.00108977,0.0013262,0.00117653
22,43480001,43490000,0.001013,0.00120951,0.000954808,0.00104144,0.00090029
22,43490001,43500000,0.00149714,0.00150077,0.00146849,0.00146539,0.00135048
22,43500001,43510000,0.00119808,0.00145726,0.000927406,0.00125873,0.00117282
22,43510001,43520000,0.000664736,0.00123572,0.000266397,0.000832367,0.000787451
22,43520001,43530000,0.000909093,0.00116533,0.000863856,0.000949164,0.000819547
22,43530001,43540000,0.000594094,0.000865786,0.00037087,0.0006089,0.000502514
22,43540001,43550000,0.000980663,0.00163477,0.000488852,0.00115596,0.00103897
22,43550001,43560000,0.000962283,0.00157958,0.000250901,0.00116802,0.00105626
22,43560001,43570000,0.00155148,0.0018372,0.00108477,0.00159651,0.00154618
22,43570001,43580000,0.00153964,0.00162135,0.00100315,0.0018222,0.00170701
22,43580001,43590000,0.00119663,0.00124257,0.000436571,0.00118634,0.00121158
22,43590001,43600000,0.0013258,0.00127543,0.000536789,0.000998449,0.000968808
22,43600001,43610000,0.00127424,0.00211875,0.000355528,0.00109063,0.000868334
22,43610001,43620000,0.00214211,0.00245202,0.00182218,0.00190054,0.00188671
22,43620001,43630000,0.00118726,0.00107267,0.00097232,0.00131482,0.00125242
22,43630001,43640000,0.00121369,0.00138405,0.000822747,0.00126616,0.0011536
22,43640001,43650000,0.00125009,0.00101746,0.000717893,0.00129084,0.00102367
22,43650001,43660000,0.00066888,0.00103895,0.000773388,0.000680091,0.000511886
22,43660001,43670000,0.000991977,0.00132341,0.000901352,0.00104175,0.00075059
22,43670001,43680000,0.00144298,0.00221216,0.00130198,0.00145093,0.00117126
22,43680001,43690000,0.00106736,0.00192217,0.00120585,0.00119247,0.000955645
22,43690001,43700000,0.000541587,0.00106841,0.000702727,0.000477216,0.000372792
22,43700001,43710000,0.000819299,0.00158899,0.000973272,0.000905583,0.000741244
22,43710001,43720000,0.000721653,0.00130597,0.000877703,0.000946957,0.000766561
22,43720001,43730000,0.000961137,0.00147579,0.00116813,0.00123657,0.00110824
22,43730001,43740000,0.00067005,0.00126699,0.000882651,0.000986311,0.000855934
22,43740001,43750000,0.00084771,0.00147531,0.000937351,0.00108877,0.000918867
22,43750001,43760000,0.000509155,0.000901632,0.000636659,0.00071243,0.000584718
22,43760001,43770000,0.00102342,0.00135493,0.00105285,0.00125412,0.00105702
22,43770001,43780000,0.000481719,0.000704641,0.000452216,0.000630765,0.00059645
22,43780001,43790000,0.00120568,0.00137943,0.000927871,0.00125187,0.00118586
22,43790001,43800000,0.000966877,0.000603229,0.000700678,0.000697473,0.000707227
22,43800001,43810000,0.000800161,0.000890486,0.000651282,0.000835791,0.000771673
22,43810001,43820000,0.00131227,0.00103669,0.00118597,0.00129611,0.00126906
22,43820001,43830000,0.00105854,0.00115829,0.000854083,0.000992331,0.000927678
22,43830001,43840000,0.000854672,0.00144159,0.00063848,0.000867777,0.000751648
22,43840001,43850000,0.000797637,0.00127089,0.00065753,0.000939103,0.000783915
22,43850001,43860000,0.000716543,0.000847029,0.000756159,0.000777309,0.000706481
22,43860001,43870000,0.000833133,0.0011815,0.000836896,0.000869208,0.000773788
22,43870001,43880000,0.00116092,0.0011001,0.00103649,0.0012189,0.00128067
22,43880001,43890000,0.00145828,0.00154993,0.001301,0.00144946,0.00143849
22,43890001,43900000,0.00111572,0.00113516,0.00105775,0.0011596,0.00123709
22,43900001,43910000,0.000510452,0.00130712,0.00037794,0.000696326,0.000730512
22,43910001,43920000,0.000437888,0.000558958,0.000261329,0.000469811,0.000506525
22,43920001,43930000,0.000471897,0.000654132,0.000326496,0.000615315,0.000639818
22,43930001,43940000,0.000663334,0.000917082,0.000480802,0.000881652,0.000902716
22,43940001,43950000,0.000596751,0.000613892,0.000397738,0.000614874,0.000694871
22,43950001,43960000,0.00075067,0.000927969,0.000632098,0.000856912,0.000835808
22,43960001,43970000,0.000614667,0.000676842,0.000512709,0.00068397,0.000685613
22,43970001,43980000,0.000593616,0.000605526,0.000516667,0.000593325,0.000618871
22,43980001,43990000,0.000865139,0.000962576,0.000674038,0.00089372,0.000894963
22,43990001,44000000,0.00082673,0.000921117,0.000795545,0.00101757,0.00102365
22,44000001,44010000,0.000385641,0.000414088,0.000374549,0.000439005,0.000469523
22,44010001,44020000,0.00103208,0.00107594,0.00088567,0.00114509,0.00117907
22,44020001,44030000,0.000638418,0.00085473,0.000495188,0.00066492,0.000666864
22,44030001,44040000,0.000866247,0.000812747,0.000811367,0.00095811,0.000957356
22,44040001,44050000,0.000460488,0.000784271,0.00042814,0.000539024,0.000515203
22,44050001,44060000,0.00123296,0.0012045,0.00118763,0.00129693,0.00132688
22,44060001,44070000,0.000672176,0.00066175,0.000518107,0.000631025,0.000627533
22,44070001,44080000,0.000926896,0.00081484,0.000732599,0.000988866,0.000993493
22,44080001,44090000,0.000515193,0.000557227,0.000420996,0.000587978,0.000605568
22,44090001,44100000,0.000669406,0.000718435,0.000535791,0.000654771,0.000658334
22,44100001,44110000,0.000735605,0.000787697,0.000630295,0.000801993,0.000817503
22,44110001,44120000,0.00109898,0.000943969,0.000847821,0.00115212,0.00119151
22,44120001,44130000,0.000989709,0.00077624,0.000866927,0.001089,0.00107141
22,44130001,44140000,0.000637949,0.000524641,0.000478084,0.000666569,0.000637717
22,44140001,44150000,0.000606692,0.000588441,0.000506708,0.000585777,0.000614984
22,44150001,44160000,0.000676514,0.000488216,0.000520392,0.000493669,0.000500684
22,44160001,44170000,0.000563727,0.00052306,0.000463359,0.00054385,0.000530183
22,44170001,44180000,0.000759247,0.000574966,0.000542991,0.000618724,0.000635505
22,44180001,44190000,0.000951698,0.00075836,0.000711362,0.000881396,0.000941837
22,44190001,44200000,0.000766531,0.00080765,0.0005159,0.000775441,0.000770602
22,44200001,44210000,0.000702562,0.000807622,0.000534049,0.000723495,0.000706095
22,44210001,44220000,0.000578385,0.000480098,0.000554492,0.000722111,0.000790843
22,44220001,44230000,0.00100181,0.00106414,0.000859072,0.00109714,0.00106097
22,44230001,44240000,0.000958631,0.00114197,0.000612207,0.000983891,0.000932895
22,44240001,44250000,0.00115732,0.00112157,0.000814725,0.00120165,0.00113511
22,44250001,44260000,0.00118889,0.00131579,0.000875678,0.0012291,0.00121272
22,44260001,44270000,0.000995022,0.00104057,0.000672441,0.00103748,0.00102359
22,44270001,44280000,0.00079767,0.000538144,0.000700102,0.000797608,0.000866921
22,44280001,44290000,0.00173652,0.00126693,0.00131085,0.00168978,0.00175454
22,44290001,44300000,0.00180315,0.00211331,0.00165469,0.00207585,0.00202575
22,44300001,44310000,0.00114247,0.00149229,0.000911171,0.00120897,0.00114747
22,44310001,44320000,0.00120456,0.00190541,0.0011766,0.00138808,0.00126886
22,44320001,44330000,0.00138136,0.00122536,0.00134979,0.00144709,0.00129767
22,44330001,44340000,0.00162744,0.000940334,0.00182068,0.00157921,0.0012828
22,44340001,44350000,0.00128329,0.0012887,0.00132756,0.00129225,0.00119249
22,44350001,44360000,0.000647663,0.000674718,0.000574726,0.000730681,0.000713589
22,44360001,44370000,0.000771082,0.000939084,0.000646224,0.000914962,0.000883594
22,44370001,44380000,0.00141116,0.00145759,0.00125461,0.00155416,0.00148379
22,44380001,44390000,0.00113786,0.00134315,0.0010087,0.00117006,0.00109366
22,44390001,44400000,0.000900284,0.000988901,0.000780565,0.00093914,0.000913668
22,44400001,44410000,0.000912853,0.00107564,0.000638201,0.000985177,0.000941205
22,44410001,44420000,0.00104999,0.00113333,0.000960503,0.00106929,0.00100176
22,44420001,44430000,0.0014636,0.00137799,0.00127173,0.0013927,0.00138812
22,44430001,44440000,0.000846687,0.000810163,0.000693088,0.000821177,0.000801395
22,44440001,44450000,0.000514516,0.000945168,0.000460818,0.000526166,0.000506424
22,44450001,44460000,0.00117629,0.00143674,0.000797046,0.00149631,0.00135647
22,44460001,44470000,0.000713569,0.000755803,0.000431615,0.000775079,0.000744597
22,44470001,44480000,0.000484419,0.000749302,0.000395852,0.000542415,0.000475718
22,44480001,44490000,0.000987379,0.0011185,0.000657934,0.000979162,0.000931412
22,44490001,44500000,0.00177462,0.00257003,0.00109232,0.00179216,0.00162408
22,44500001,44510000,0.0013099,0.00167322,0.00164476,0.00145885,0.00133169
22,44510001,44520000,0.00222516,0.00276695,0.00231049,0.00234294,0.00229103
22,44520001,44530000,0.00144614,0.00162422,0.00120318,0.00158181,0.00153155
22,44530001,44540000,0.000993545,0.00105879,0.000764172,0.000986371,0.000915857
22,44540001,44550000,0.00167015,0.0016088,0.00142611,0.00150405,0.00143276
22,44550001,44560000,0.00144203,0.00162747,0.0012383,0.00132531,0.00131143
22,44560001,44570000,0.0015482,0.00192515,0.00118003,0.00184203,0.0017636
22,44570001,44580000,0.0012025,0.0017277,0.00125027,0.00137503,0.00123157
22,44580001,44590000,0.00100807,0.00116256,0.00101826,0.00107656,0.000998565
22,44590001,44600000,0.00142333,0.00164372,0.00135355,0.00158902,0.00143483
22,44600001,44610000,0.0014357,0.00131935,0.00131859,0.00168308,0.00168121
22,44610001,44620000,0.00231702,0.00280393,0.00220934,0.00223425,0.00246897
22,44620001,44630000,0.00156244,0.00170662,0.00172911,0.00134607,0.00161921
22,44630001,44640000,0.000595439,0.00115049,0.000634007,0.000599433,0.000696657
22,44640001,44650000,0.00108922,0.00129265,0.00137881,0.000968409,0.000950687
22,44650001,44660000,0.00112481,0.0016896,0.00147932,0.00117991,0.00103508
22,44660001,44670000,0.00100331,0.00213685,0.00110741,0.0013327,0.000941508
22,44670001,44680000,0.00116041,0.00239781,0.00129166,0.00142785,0.00126456
22,44680001,44690000,0.000587483,0.00134385,0.000816253,0.000788615,0.00052196
22,44690001,44700000,0.00108475,0.00160218,0.000993933,0.00108141,0.00100441
22,44700001,44710000,0.00148625,0.0020491,0.00174151,0.00159444,0.00170028
22,44710001,44720000,0.00122574,0.00125193,0.00131835,0.00114221,0.00104554
22,44720001,44730000,0.000971452,0.000882474,0.000889065,0.000909304,0.000830802
22,44730001,44740000,0.00152879,0.00161156,0.00155942,0.00147047,0.00145392
22,44740001,44750000,0.00166124,0.00169051,0.00154986,0.00163387,0.00155077
22,44750001,44760000,0.00167235,0.00181777,0.00142729,0.00157336,0.00151584
22,44760001,44770000,0.00248795,0.00270277,0.00257071,0.00246358,0.00239765
22,44770001,44780000,0.00154757,0.0018372,0.00183706,0.00179314,0.00164768
22,44780001,44790000,0.00160776,0.00252075,0.00156355,0.00175383,0.00157626
22,44790001,44800000,0.00107262,0.00154011,0.00109301,0.00114825,0.0011293
22,44800001,44810000,0.00112778,0.00115111,0.00118142,0.00108234,0.00107281
22,44810001,44820000,0.00189398,0.00259296,0.00209263,0.00194849,0.00175903
22,44820001,44830000,0.00119059,0.0015568,0.00123692,0.0015423,0.00130903
22,44830001,44840000,0.0029871,0.00332965,0.00264098,0.00303543,0.0030139
22,44840001,44850000,0.00198717,0.00176061,0.00167192,0.00196185,0.00197837
22,44850001,44860000,0.000760568,0.000991921,0.00069378,0.000802885,0.000769427
22,44860001,44870000,0.000299687,0.000607268,0.000251491,0.000309272,0.000212167
22,44870001,44880000,0.000517443,0.000961664,0.00063933,0.000645113,0.00044912
22,44880001,44890000,0.000891385,0.00118986,0.000826616,0.000968683,0.000819749
22,44890001,44900000,0.00127982,0.00129169,0.00107237,0.00127541,0.00134082
22,44900001,44910000,0.000868861,0.00103677,0.000750056,0.000904427,0.000926962
22,44910001,44920000,0.000827587,0.00123592,0.000759769,0.000953423,0.000882822
22,44920001,44930000,0.00342112,0.00387626,0.00285278,0.00346213,0.00340052
22,44930001,44940000,0.00294102,0.0029649,0.00280232,0.00289809,0.00289939
22,44940001,44950000,0.00179913,0.00203812,0.00207609,0.00198114,0.00191564
22,44950001,44960000,0.000612408,0.00103607,0.000660814,0.000659434,0.000539511
22,44960001,44970000,0.000634592,0.00115762,0.00079182,0.000822826,0.000584533
22,44970001,44980000,0.00150323,0.00162511,0.00135949,0.00154826,0.00151652
22,44980001,44990000,0.00107598,0.00134578,0.00108696,0.001023,0.000998943
22,44990001,45000000,0.000540881,0.000651878,0.000596651,0.000598393,0.000621706
22,45000001,45010000,0.00199057,0.00216612,0.00221398,0.0019982,0.00200534
22,45010001,45020000,0.00147585,0.00247902,0.00190893,0.00162045,0.00155403
22,45020001,45030000,0.000556519,0.00124968,0.000363081,0.000692777,0.000561476
22,45030001,45040000,0.000461373,0.00107237,0.000386237,0.000659151,0.000550845
22,45040001,45050000,0.000893744,0.00123313,0.000815519,0.00101939,0.00095109
22,45050001,45060000,0.00129489,0.00191044,0.00160317,0.00176044,0.00147276
22,45060001,45070000,0.00105204,0.00162731,0.00083167,0.0011613,0.000951424
22,45070001,45080000,0.00132529,0.00168819,0.00198832,0.00168282,0.000990926
22,45080001,45090000,0.00124492,0.00160551,0.0014904,0.0015184,0.00113211
22,45090001,45100000,0.000770339,0.00119852,0.000805625,0.000941815,0.000754745
22,45100001,45110000,0.0010825,0.00153218,0.0011329,0.00123702,0.00110614
22,45110001,45120000,0.00218152,0.00237382,0.00207901,0.00202356,0.00205564
22,45120001,45130000,0.00137877,0.00197831,0.00157394,0.00161906,0.00125124
22,45130001,45140000,0.00182001,0.00335321,0.00308687,0.00242905,0.00165929
22,45140001,45150000,0.00139765,0.00186853,0.00159006,0.00170083,0.00129298
22,45150001,45160000,0.0019672,0.00196318,0.00160953,0.00190288,0.00177418
22,45160001,45170000,0.00119919,0.00113654,0.000946391,0.00135756,0.0013922
22,45170001,45180000,0.00161148,0.00269918,0.00262629,0.00199493,0.00150731
22,45180001,45190000,0.00245657,0.00333056,0.00294509,0.00281625,0.00258897
22,45190001,45200000,0.00192614,0.00243411,0.00220974,0.00186705,0.00178849
22,45200001,45210000,0.00173571,0.0021418,0.00161321,0.00172807,0.00165758
22,45210001,45220000,0.00103792,0.00139919,0.00107668,0.000995624,0.000879448
22,45220001,45230000,0.00137489,0.00118047,0.00126852,0.00127688,0.00122786
22,45230001,45240000,0.00124408,0.00122976,0.00130997,0.00128048,0.00128674
22,45240001,45250000,0.00152348,0.00166408,0.00169123,0.00181161,0.00174049
22,45250001,45260000,0.00328781,0.00463545,0.00374677,0.00385574,0.00427946
22,45260001,45270000,0.00128657,0.00161902,0.00159987,0.00134862,0.00144541
22,45270001,45280000,0.00124415,0.00107938,0.0012613,0.00134322,0.00131071
22,45280001,45290000,0.000891939,0.00135403,0.000804055,0.000909509,0.000833715
22,45290001,45300000,0.000446981,0.000943851,0.00033547,0.000414915,0.000458541
22,45300001,45310000,0.00146016,0.00189586,0.000958459,0.00136688,0.00140517
22,45310001,45320000,0.0013513,0.00141361,0.00105116,0.00132809,0.0013136
22,45320001,45330000,0.00105793,0.00127989,0.000919077,0.00105742,0.00110658
22,45330001,45340000,0.00153195,0.00141723,0.00122789,0.00130846,0.00142555
22,45340001,45350000,0.000931598,0.00139462,0.000563415,0.000756531,0.000775065
22,45350001,45360000,0.00102045,0.00145565,0.000554534,0.000776017,0.000803857
22,45360001,45370000,0.000679015,0.000909569,0.0004464,0.000533004,0.000569598
22,45370001,45380000,0.000585787,0.000771638,0.000292354,0.00057892,0.000672709
22,45380001,45390000,0.000566877,0.00103949,0.000359541,0.000651138,0.000665486
22,45390001,45400000,0.000842879,0.00120113,0.000516397,0.000835061,0.000832978
22,45400001,45410000,0.00174549,0.00164041,0.00117348,0.00152841,0.00152525
22,45410001,45420000,0.00210711,0.00199976,0.00148598,0.00199159,0.00190657
22,45420001,45430000,0.00200359,0.00215372,0.00206957,0.00191904,0.00153613
22,45430001,45440000,0.00211208,0.00191764,0.00199784,0.0021622,0.00192055
22,45440001,45450000,0.00236492,0.00248914,0.00217355,0.00255185,0.00184982
22,45450001,45460000,0.00143268,0.00169128,0.00125269,0.00179894,0.00171817
22,45460001,45470000,0.000724684,0.00117859,0.000485805,0.000752885,0.00070939
22,45470001,45480000,0.00150607,0.00155401,0.00130967,0.00138511,0.0014323
22,45480001,45490000,0.00100047,0.00108312,0.000817094,0.00092506,0.000957786
22,45490001,45500000,0.00149287,0.00141377,0.00122484,0.00136095,0.00139783
22,45500001,45510000,0.00100506,0.00194203,0.000907167,0.00122266,0.00102894
22,45510001,45520000,0.00182874,0.00234579,0.00194835,0.00188458,0.0017697
22,45520001,45530000,0.00116996,0.00114096,0.00104734,0.00110921,0.00114603
22,45530001,45540000,0.00100456,0.00103392,0.000925488,0.00100632,0.000913273
22,45540001,45550000,0.000725195,0.000924028,0.00077278,0.000830082,0.000699917
22,45550001,45560000,0.00131749,0.00150988,0.00101614,0.00114107,0.00103901
22,45560001,45570000,0.00165352,0.00176989,0.00177224,0.00160677,0.00136811
22,45570001,45580000,0.000951134,0.00107176,0.000792675,0.000918608,0.000868009
22,45580001,45590000,0.00139449,0.00150167,0.00126994,0.00130164,0.00118842
22,45590001,45600000,0.000737736,0.00124715,0.000889335,0.000948365,0.000839617
22,45600001,45610000,0.00100285,0.00126268,0.0015423,0.00151699,0.00149727
22,45610001,45620000,0.00112057,0.00174171,0.00151215,0.00133078,0.00129923
22,45620001,45630000,0.000827933,0.00117579,0.000861074,0.000906619,0.000824834
22,45630001,45640000,0.00160469,0.00141381,0.00153257,0.00158187,0.00159491
22,45640001,45650000,0.00244504,0.00234593,0.00245287,0.00238899,0.00254084
22,45650001,45660000,0.00184113,0.00324769,0.00225142,0.00200323,0.00183172
22,45660001,45670000,0.00175682,0.00231169,0.00209999,0.00178464,0.001565
22,45670001,45680000,0.00270893,0.00274345,0.00261768,0.00265408,0.00233753
22,45680001,45690000,0.00138839,0.00162709,0.00133532,0.0013797,0.00124649
22,45690001,45700000,0.000692934,0.00070343,0.000637672,0.000663155,0.000586499
22,45700001,45710000,0.000867753,0.000451237,0.000877318,0.000917777,0.000887153
22,45710001,45720000,0.000870282,0.000381746,0.000799364,0.000841142,0.000756939
22,45720001,45730000,0.00142466,0.000620476,0.00136103,0.00140502,0.00126762
22,45730001,45740000,0.00152139,0.000598403,0.00148974,0.00146421,0.00142689
22,45740001,45750000,0.00181825,0.000866966,0.00183396,0.00183226,0.0018823
22,45750001,45760000,0.000772465,0.000318706,0.000770007,0.000799141,0.000809907
22,45760001,45770000,0.000878778,0.000402006,0.000850019,0.000913299,0.00090068
22,45770001,45780000,0.000619223,0.000250781,0.000550074,0.000566509,0.000569835
22,45780001,45790000,0.00148555,0.000470431,0.00138944,0.00142311,0.0013964
22,45790001,45800000,0.000666768,0.000346623,0.000648894,0.000657599,0.000664104
22,45800001,45810000,0.000948643,0.000562734,0.000892192,0.000924875,0.00090985
22,45810001,45820000,0.00123573,0.000581145,0.00133707,0.00142366,0.00135095
22,45820001,45830000,0.00133107,0.000544083,0.00142113,0.00149645,0.00148429
22,45830001,45840000,0.00129566,0.0012716,0.0012066,0.00140953,0.00134925
22,45840001,45850000,0.000492692,0.000972924,0.000439112,0.00067356,0.000591356
22,45850001,45860000,0.000638219,0.00120038,0.000632339,0.000792099,0.000700992
22,45860001,45870000,0.0008626,0.00107054,0.000826904,0.00104568,0.00099151
22,45870001,45880000,0.000958925,0.00122314,0.00100807,0.00116529,0.00112945
22,45880001,45890000,0.00145426,0.00163549,0.00139742,0.00164786,0.00166776
22,45890001,45900000,0.00104833,0.00120763,0.00110062,0.00117513,0.00115127
22,45900001,45910000,0.000791821,0.00127702,0.000786469,0.00113523,0.000955425
22,45910001,45920000,0.00129841,0.00140981,0.00114029,0.00132551,0.00134073
22,45920001,45930000,0.00176618,0.00247584,0.00146671,0.00166545,0.00141194
22,45930001,45940000,0.00079443,0.000901109,0.000734495,0.00105065,0.0010087
22,45940001,45950000,0.000742861,0.000839823,0.000591221,0.000831192,0.000728932
22,45950001,45960000,0.000981681,0.00124595,0.000924991,0.00107353,0.000848914
22,45960001,45970000,0.00169001,0.00192739,0.00164362,0.0016311,0.00152175
22,45970001,45980000,0.00130785,0.000933495,0.001291,0.00133711,0.00127336
22,45980001,45990000,0.00192806,0.00168662,0.00177304,0.00191088,0.00169244
22,45990001,46000000,0.0018791,0.00242853,0.00148781,0.00187312,0.00145016
22,46000001,46010000,0.00105598,0.00092448,0.000924215,0.00100625,0.000992115
22,46010001,46020000,0.00120119,0.00200995,0.00117035,0.00134384,0.00149185
22,46020001,46030000,0.000689387,0.00166661,0.000845541,0.000756559,0.000505274
22,46030001,46040000,0.00103818,0.00105095,0.00113119,0.0011158,0.000983757
22,46040001,46050000,0.000828705,0.00132535,0.000781587,0.000885554,0.000855895
22,46050001,46060000,0.000245877,0.000443457,0.000251867,0.000311004,0.000349111
22,46060001,46070000,0.000571513,0.000742954,0.000669491,0.000593083,0.00058803
22,46070001,46080000,0.000379531,0.000516665,0.000407957,0.0004146,0.000406954
22,46080001,46090000,0.000321193,0.000454026,0.000349814,0.000396772,0.000330468
22,46090001,46100000,0.000228979,0.000538659,0.000203414,0.000369979,0.000348567
22,46100001,46110000,0.000416126,0.000500334,0.000412653,0.000466755,0.000448883
22,46110001,46120000,0.000429576,0.000541581,0.000489028,0.000467052,0.0004732
22,46120001,46130000,0.000170277,0.000242769,0.00021015,0.00019084,0.000166693
22,46130001,46140000,0.000383353,0.000670989,0.000454241,0.000439525,0.000383752
22,46140001,46150000,0.000608591,0.000748267,0.000704222,0.000670959,0.000733689
22,46150001,46160000,0.000692389,0.00060435,0.000761441,0.000750488,0.000800649
22,46160001,46170000,0.000469069,0.00063296,0.000563722,0.000555319,0.00056385
