CHROM,BIN_START,BIN_END,GIH_VS_GWD_WEIGHTED_FST,GIH_VS_GWD_MEAN_FST,GIH_VS_TSI_WEIGHTED_FST,GIH_VS_TSI_MEAN_FST,GIH_VS_PUR_WEIGHTED_FST,GIH_VS_PUR_MEAN_FST,GIH_VS_JPT_WEIGHTED_FST,GIH_VS_JPT_MEAN_FST,GWD_VS_TSI_WEIGHTED_FST,GWD_VS_TSI_MEAN_FST,GWD_VS_PUR_WEIGHTED_FST,GWD_VS_PUR_MEAN_FST,GWD_VS_JPT_WEIGHTED_FST,GWD_VS_JPT_MEAN_FST,TSI_VS_JPT_WEIGHTED_FST,TSI_VS_JPT_MEAN_FST,TSI_VS_PUR_WEIGHTED_FST,TSI_VS_PUR_MEAN_FST,PUR_VS_JPT_WEIGHTED_FST,PUR_VS_JPT_MEAN_FST
22,42300001,42310000,0.16211,0.0574179,0.0420909,0.0101944,0.0186771,0.00967215,0.0501751,0.015181,0.220871,0.0407128,0.146347,0.0319727,0.229101,0.0443078,0.0195172,0.0116177,0.0180316,0.00666918,0.0493987,0.0152791
22,42310001,42320000,0.146729,0.0397228,0.0587073,0.0192246,0.0312874,0.0136616,0.0891197,0.0273841,0.247398,0.0492914,0.165424,0.0333584,0.277354,0.0570388,0.127034,0.0590505,0.0133808,0.00680109,0.0631153,0.0282614
22,42320001,42330000,0.163128,0.0499849,0.101114,0.034717,0.0431473,0.0180701,0.18181,0.073078,0.0878294,0.032442,0.0409189,0.0199575,0.13967,0.0480133,0.179969,0.0886741,0.0126345,0.00745751,0.174787,0.0658473
22,42330001,42340000,0.0699648,0.0330211,0.0551072,0.0298069,0.0183395,0.0129941,0.20951,0.0888924,0.23579,0.0841091,0.167695,0.0629465,0.482049,0.141331,0.116097,0.0470769,-0.000144671,0.00326869,0.189302,0.0817656
22,42340001,42350000,0.197631,0.0811597,0.0238159,0.0134012,0.0157472,0.011523,0.212758,0.120135,0.241301,0.0725934,0.209844,0.0654256,0.515308,0.157963,0.158422,0.0325343,0.00491135,0.00421702,0.130041,0.0430548
22,42350001,42360000,0.251571,0.0855921,0.0326862,0.0158144,0.0108245,0.00842246,0.150879,0.0617776,0.13703,0.0408574,0.107101,0.0338284,0.340797,0.088056,0.170482,0.0534713,0.00421241,0.00189713,0.156894,0.0277132
22,42360001,42370000,0.12632,0.0444359,0.0250434,0.00945777,0.0076339,0.0056924,0.19171,0.0562101,0.0806887,0.0315606,0.0534061,0.0245487,0.212989,0.0590728,0.205369,0.067149,0.0028909,0.00227076,0.193368,0.0522071
22,42370001,42380000,0.0546156,0.0293093,0.0115834,0.00876585,0.00267844,0.00704772,0.2093,0.0623776,0.0801279,0.0382726,0.0555205,0.029043,0.301662,0.0812615,0.2171,0.0996242,-0.000827215,0.00050736,0.234634,0.0751782
22,42380001,42390000,0.0646346,0.031754,0.00451575,0.00390674,-0.00175932,0.00318205,0.257658,0.104251,0.0440962,0.0235305,0.0293448,0.0195569,0.323176,0.0991447,0.160591,0.0684327,0.00141923,0.00156169,0.263615,0.104186
22,42390001,42400000,0.0319921,0.0229498,0.00648155,0.0059976,-0.00102802,0.00413295,0.282019,0.142818,0.093798,0.0470482,0.0618432,0.0354707,0.415669,0.154238,0.187292,0.0585513,1.07545e-05,0.00104146,0.179671,0.0643555
22,42400001,42410000,0.0673592,0.0411186,0.00889191,0.00832754,0.000413741,0.00468546,0.199593,0.092625,0.0537839,0.0312279,0.0379922,0.0259613,0.24606,0.0830615,0.15765,0.0526402,0.000963348,0.00724045,0.187965,0.0354898
22,42410001,42420000,0.0445161,0.0309432,0.0135071,0.00563999,0.0121629,0.00797725,0.267822,0.0597817,0.211228,0.0786058,0.167833,0.0607916,0.387053,0.102067,0.132072,0.0427551,-0.000504446,0.00391642,0.157697,0.030626
22,42420001,42430000,0.203838,0.0673022,0.0160696,0.00825595,0.00961449,0.00651985,0.218673,0.0789661,0.143465,0.0596918,0.114557,0.0475207,0.294605,0.0949116,0.123183,0.0321141,-0.000427066,0.00332474,0.140819,0.0331658
22,42430001,42440000,0.125154,0.0603054,0.0171517,0.00812697,0.00963436,0.00715164,0.199534,0.0677716,0.151374,0.0562256,0.119401,0.0461751,0.300431,0.0899011,0.0553457,0.0240118,-4.64931e-05,0.00514962,0.123408,0.0274508
22,42440001,42450000,0.133095,0.0589887,0.0182599,0.00548742,0.0123872,0.00768064,0.204853,0.0456158,0.15017,0.0542938,0.116651,0.0429108,0.273406,0.074775,0.110944,0.0456549,-0.00177968,0.00215812,0.0600747,0.0236095
22,42450001,42460000,0.145366,0.0537052,0.00550309,0.00378011,0.000463874,0.0034071,0.0859065,0.0369283,0.0791704,0.0383521,0.062978,0.0344087,0.144243,0.0587286,0.0482531,0.0177335,-0.00204011,0.000951232,0.111343,0.0405841
22,42460001,42470000,0.0709291,0.0377901,0.00801524,0.00463817,0.00305832,0.00341194,0.143853,0.0577675,0.0852163,0.0285221,0.0718021,0.0263049,0.164764,0.0482741,0.060013,0.0320257,-0.00124256,0.00230774,0.0627353,0.0203673
22,42470001,42480000,0.0915201,0.030094,0.00507444,0.00371486,0.00177478,0.00378737,0.0945092,0.0327072,0.0729307,0.0277826,0.0599938,0.026012,0.163257,0.0472996,0.0564005,0.0238737,-0.00280922,0.000479422,0.0756061,0.0301633
22,42480001,42490000,0.0611309,0.0272003,0.00640916,0.00485978,0.00155587,0.00340108,0.11671,0.0666131,0.0617745,0.0324971,0.05001,0.0256735,0.144469,0.0563799,0.0756611,0.04886,-0.00296867,6.77364e-05,0.0714778,0.0228623
22,42490001,42500000,0.0603022,0.0341305,0.00611578,0.00503268,0.00126531,0.00340504,0.107495,0.0429609,0.0496529,0.0340286,0.0407968,0.0296311,0.134999,0.0524428,0.0909947,0.0459606,-0.00206625,7.0915e-06,0.103434,0.0496998
22,42500001,42510000,0.0397707,0.0319467,0.00304404,0.00278398,-0.00200294,0.000329414,0.124293,0.0861662,0.0793186,0.0519057,0.0586664,0.0434549,0.224457,0.109433,0.0480287,0.0267135,-0.00343401,1.30953e-05,0.0909938,0.0399465
22,42510001,42520000,0.0629382,0.0474029,0.00237122,0.00365854,0.000817053,0.00280643,0.127498,0.0681926,0.0437766,0.0289181,0.0365033,0.0246208,0.104827,0.0498739,0.0337096,0.018331,-0.0004613,0.00217164,0.0607602,0.0287248
22,42520001,42530000,0.0506358,0.0316952,0.0060599,0.00402537,0.00208148,0.00337542,0.0843501,0.0415449,0.0617101,0.0329574,0.052451,0.0301774,0.133015,0.057357,0.0118768,0.00609342,-0.000107506,0.00163752,0.0549108,0.0244108
22,42530001,42540000,0.0542802,0.0298055,0.00978101,0.00625756,0.000711538,0.00241025,0.080771,0.0396836,0.123393,0.0425484,0.119139,0.0422359,0.149413,0.0551355,0.0268829,0.0189802,-0.000311625,0.00216674,0.0203994,0.00719688
22,42540001,42550000,0.149143,0.0509536,0.0161001,0.00812715,0.00576712,0.00575705,0.04745,0.0164143,0.158817,0.0444011,0.152174,0.0422163,0.14407,0.0446132,0.0665808,0.0308994,0.00170191,0.00311318,0.0299467,0.0157186
22,42550001,42560000,0.191332,0.05074,0.0142115,0.00875957,0.00279727,0.00354808,0.0486431,0.0238247,0.16989,0.0536155,0.15961,0.0467296,0.181118,0.0526752,0.051144,0.020919,0.000436308,0.00121454,0.0710138,0.026191
22,42560001,42570000,0.201947,0.0543759,0.00947481,0.00369794,0.00761953,0.00303372,0.0753905,0.0367435,0.100077,0.0244585,0.0853878,0.021353,0.137,0.0425542,0.0430068,0.0218859,0.0104207,0.00503692,0.0527159,0.0185675
22,42570001,42580000,0.126784,0.027413,0.0100667,0.00809286,0.00541638,0.00794364,0.0672889,0.0241313,0.130908,0.0320953,0.116358,0.0295019,0.111787,0.0277008,0.0998488,0.0317788,0.00423819,0.00202562,0.0380035,0.0138898
22,42580001,42590000,0.150626,0.0338331,0.0133052,0.00689919,0.00294838,0.00363763,0.0452465,0.0190613,0.0864863,0.0241462,0.0775096,0.01973,0.110952,0.0285996,0.0168664,0.0133284,0.00448569,0.00179892,0.0742819,0.0178171
22,42590001,42600000,0.104296,0.0238299,0.0157594,0.00696735,0.00322939,0.0036771,0.0788777,0.0270074,0.0984483,0.0299213,0.0781206,0.023721,0.108144,0.0374445,0.0271649,0.0176126,0.00536512,0.00331933,0.0213539,0.0166863
22,42600001,42610000,0.0962034,0.0301018,0.00746561,0.00467161,0.00278404,0.0053689,0.0299337,0.0196489,0.0737565,0.0231793,0.0620114,0.0239328,0.0800621,0.0296094,0.00665662,0.00753771,0.00796598,0.00260934,0.0236095,0.013032
22,42610001,42620000,0.0850475,0.0266808,0.00841129,0.00548125,0.00524839,0.00432676,0.0248846,0.0134774,0.118846,0.0278573,0.0892806,0.0234605,0.127992,0.0337808,0.0168323,0.0118367,0.00519897,0.00311805,0.0155049,0.010449
22,42620001,42630000,0.124592,0.0254722,0.00600887,0.004563,0.00301477,0.00485923,0.0193926,0.0131032,0.0979495,0.0307435,0.0820972,0.0282402,0.102098,0.0339522,0.0256302,0.0187208,0.00667449,0.00292601,0.0137885,0.0099763
22,42630001,42640000,0.110288,0.0350168,0.0134414,0.00698987,0.00405878,0.0042331,0.0180858,0.0110575,0.104526,0.0258842,0.0786028,0.02234,0.102292,0.0282711,0.00297361,0.00438388,0.0107503,0.00480733,0.0239772,0.0164472
22,42640001,42650000,0.112456,0.0256381,0.0029629,0.00420178,0.00939098,0.00666807,0.0232587,0.0195669,0.136098,0.0298729,0.0876338,0.0230992,0.137562,0.0320558,0.0119808,0.00947371,0.00707705,0.00219801,0.0162172,0.00854402
22,42650001,42660000,0.142491,0.0306607,0.010547,0.00478942,0.00114752,0.00247957,0.0218043,0.011333,0.0618346,0.0191091,0.0496916,0.0190497,0.0645386,0.0217125,0.0235437,0.0262705,0.0210272,0.00718277,0.0218735,0.0105655
22,42660001,42670000,0.0716494,0.0222534,0.00755975,0.00584927,0.00156254,0.00404885,0.0167724,0.0143318,0.160476,0.0562639,0.0823035,0.0358508,0.14715,0.0606243,0.0474673,0.0301289,0.0127561,0.00647496,0.0343039,0.0219591
22,42670001,42680000,0.118228,0.0502897,0.00618028,0.00679019,0.00338033,0.005885,0.0306905,0.0262068,0.0817757,0.0355342,0.0524036,0.0274619,0.103966,0.0450566,0.036276,0.0220882,-0.00116284,0.000242073,0.0405631,0.024324
22,42680001,42690000,0.0763895,0.0343352,0.00170727,0.00268978,0.00589367,0.00504371,0.0446357,0.0304286,0.0523978,0.0261542,0.0406018,0.0219,0.0861943,0.0401173,0.0181793,0.0118801,-0.00237772,0.00126831,0.0397365,0.0183423
22,42690001,42700000,0.0547998,0.0299307,0.0255438,0.0136665,0.0191629,0.0101217,0.0808112,0.0416824,0.0482347,0.0262006,0.0407885,0.0222739,0.0688447,0.0351957,0.0114387,0.00880441,-0.00204446,0.000527875,0.023047,0.0131365
22,42700001,42710000,0.0250368,0.0205377,0.0588453,0.0312598,0.043959,0.0222122,0.0851292,0.0462772,0.0814628,0.0392245,0.068903,0.0343103,0.0956882,0.0473655,0.0252769,0.0119328,0.000323919,0.00219438,0.0115347,0.0103694
22,42710001,42720000,0.0511929,0.0335938,0.0263041,0.0108833,0.0212576,0.0128321,0.0364972,0.0220861,0.109671,0.0357688,0.100957,0.0407728,0.119838,0.046651,0.0473801,0.0348391,0.00777896,0.0041366,0.0339174,0.0140704
22,42720001,42730000,0.06318,0.0284116,0.0478693,0.0178402,0.0323782,0.0138812,0.055765,0.0253207,0.150555,0.0361055,0.136132,0.0329555,0.147026,0.0412815,0.0719394,0.0334857,0.00628472,0.00368489,0.0441209,0.0259829
22,42730001,42740000,0.0849934,0.0281045,0.0432499,0.0280754,0.0180578,0.012246,0.070139,0.0475902,0.198962,0.0823133,0.149394,0.0648842,0.16516,0.07409,0.064096,0.0332247,0.00598555,0.00484899,0.0488906,0.0189448
22,42740001,42750000,0.0912591,0.0428181,0.0258536,0.00855385,0.00903831,0.00709575,0.0719812,0.0347394,0.140596,0.0378203,0.0929822,0.0281094,0.110197,0.0386539,0.0415383,0.0310104,0.00372245,0.0030281,0.0704766,0.0202886
22,42750001,42760000,0.0855748,0.0290966,0.0140017,0.00752842,0.00722495,0.00583261,0.0871388,0.0473939,0.0589118,0.0247531,0.0473081,0.0206249,0.0815102,0.0364245,0.0737608,0.0430819,0.0100965,0.00473599,0.0691418,0.0351936
22,42760001,42770000,0.0427434,0.0229782,0.0142046,0.0111928,0.00675418,0.00850673,0.0783519,0.0644675,0.207476,0.0935975,0.162278,0.0767511,0.303044,0.132938,0.080546,0.0599095,0.0136671,0.00542516,0.0598352,0.0332779
22,42770001,42780000,0.141251,0.0723065,0.0188551,0.00982825,0.0203105,0.00986569,0.0314875,0.0267259,0.0574618,0.0242996,0.0441575,0.0209207,0.128461,0.0463486,0.0626296,0.0289285,0.0189241,0.00932456,0.0519243,0.0344994
22,42780001,42790000,0.0837503,0.0296131,0.0289687,0.0162757,0.0222491,0.0129965,0.0540123,0.0388648,0.115015,0.0430355,0.0572208,0.0273788,0.129064,0.0613002,0.0380582,0.0267589,0.0265564,0.00754739,0.0200269,0.0102496
22,42790001,42800000,0.0976468,0.0408145,0.068055,0.0200314,0.0231112,0.00823222,0.0805906,0.0323592,0.135122,0.0508961,0.0654286,0.0310055,0.0841481,0.0417734,0.0281419,0.0177942,0.0126925,0.0056577,0.031798,0.0174529
22,42800001,42810000,0.0765002,0.0388529,0.031485,0.0162644,0.0163089,0.0102905,0.0467031,0.0331868,0.111066,0.044677,0.0626138,0.0323904,0.11575,0.0503586,0.052332,0.0243872,0.00235275,0.00136668,0.0414517,0.0167954
22,42810001,42820000,0.0725407,0.0377881,0.0648592,0.0189068,0.0398666,0.011076,0.0999979,0.0340715,0.202985,0.0476462,0.162258,0.0413483,0.282216,0.0607465,0.0247376,0.0118916,0.00316757,0.0016253,0.0631262,0.0241919
22,42820001,42830000,0.118521,0.0371548,0.0834641,0.0170396,0.0807309,0.0171445,0.0545405,0.018315,0.0653627,0.0208983,0.0496316,0.0175192,0.121535,0.0366644,0.0568069,0.0301869,0.0037554,0.00238462,0.0204325,0.00871097
22,42830001,42840000,0.143983,0.0328601,0.0874738,0.0164954,0.0553989,0.00993872,0.0747612,0.0168187,0.0880081,0.0368213,0.0690305,0.0300535,0.109702,0.0373502,0.0372451,0.0220176,0.0115254,0.00515728,0.0919476,0.0357175
22,42840001,42850000,0.112972,0.0417709,0.101964,0.0316549,0.0542809,0.0186569,0.155045,0.0465121,0.181923,0.0537669,0.117937,0.0438075,0.302085,0.0820024,0.295289,0.110164,0.0184805,0.00815978,0.0669229,0.0284698
22,42850001,42860000,0.133507,0.0460377,0.13067,0.0468361,0.0570337,0.0215966,0.149103,0.059254,0.224998,0.0836376,0.134372,0.0568998,0.293705,0.110314,0.418838,0.0903334,-0.000631734,0.00118715,0.268682,0.0884211
22,42860001,42870000,0.127283,0.057639,0.0528808,0.0229643,0.0368559,0.0152508,0.176728,0.0726518,0.0953224,0.0409274,0.0773038,0.0350042,0.196947,0.0638488,0.440182,0.152463,-0.000563124,0.000835956,0.416188,0.0790706
22,42870001,42880000,0.0826199,0.0384817,0.0509054,0.014897,0.0456496,0.0131586,0.271954,0.0632375,0.091726,0.027957,0.077631,0.0259749,0.302129,0.0657745,0.407656,0.133517,-0.000267732,0.00152484,0.398047,0.112012
22,42880001,42890000,0.0763517,0.0297458,0.0209435,0.012222,0.0130947,0.00938923,0.353127,0.118659,0.210041,0.0668426,0.173785,0.0545657,0.177847,0.058822,0.318341,0.0910009,0.00249404,0.00146629,0.363691,0.110619
22,42890001,42900000,0.158408,0.0508342,0.0400147,0.0230504,0.0324243,0.0205686,0.273286,0.0852716,0.251775,0.0708701,0.206392,0.0611305,0.133284,0.0465103,0.292219,0.0690114,0.00141425,0.00218953,0.28379,0.0721459
22,42900001,42910000,0.155688,0.0532902,0.0282966,0.015481,0.0289993,0.0160986,0.21408,0.062234,0.179721,0.0522635,0.137233,0.040978,0.239205,0.0808575,0.347338,0.115872,0.00236886,0.00217599,0.266142,0.0600304
22,42910001,42920000,0.166154,0.057448,0.0353713,0.0175546,0.0487411,0.0206713,0.178309,0.0366021,0.114158,0.035707,0.0729016,0.0246305,0.278677,0.083913,0.343007,0.0818358,0.0012817,0.00210162,0.312828,0.0883603
22,42920001,42930000,0.161023,0.0536527,0.0320013,0.0200271,0.0300086,0.0173258,0.224494,0.0667101,0.187921,0.0662872,0.144603,0.0477791,0.258233,0.0916428,0.314975,0.0944041,0.0119364,0.00408177,0.259755,0.0558393
22,42930001,42940000,0.170876,0.0663369,0.0357215,0.0151577,0.00758339,0.00489862,0.198468,0.0617629,0.173259,0.0451987,0.112026,0.0338354,0.122618,0.0373667,0.293593,0.0782602,0.0170683,0.00614821,0.217659,0.0593735
22,42940001,42950000,0.0849638,0.0333941,0.0409887,0.0162415,0.0112029,0.00685675,0.20458,0.0645938,0.217379,0.0504025,0.13158,0.0368583,0.124634,0.0399786,0.32022,0.0806142,0.0157751,0.00513059,0.200654,0.0417347
22,42950001,42960000,0.154711,0.0408635,0.0444209,0.0203608,0.0154628,0.00884534,0.167957,0.0488997,0.209862,0.0414885,0.131562,0.0304342,0.172,0.0422044,0.319325,0.0823599,0.020742,0.00497838,0.210567,0.0424382
22,42960001,42970000,0.160768,0.0405071,0.0376118,0.0156154,0.011234,0.00694628,0.197045,0.0591423,0.23723,0.0472272,0.14165,0.031963,0.174932,0.0484509,0.205272,0.018271,0.0144329,0.00469764,0.229429,0.0562074
22,42970001,42980000,0.180551,0.0462196,0.0441686,0.02018,0.0155819,0.00955955,0.195743,0.057812,0.142689,0.0397955,0.0765198,0.0266552,0.165349,0.04081,0.316908,0.0630345,0.0132147,0.00246639,0.199294,0.0195598
22,42980001,42990000,0.109022,0.0370963,0.0191286,0.00785843,0.0133442,0.00667131,0.157718,0.0231953,0.250993,0.0340967,0.179342,0.0289698,0.370951,0.0502691,0.289227,0.0771324,0.012785,0.0028729,0.239472,0.0456224
22,42990001,43000000,0.228942,0.038725,0.0301485,0.0127872,0.0179937,0.0096934,0.206669,0.052051,0.235965,0.0417892,0.157256,0.0344367,0.232756,0.0535708,0.312451,0.120185,0.0199486,0.00532035,0.191092,0.0397827
22,43000001,43010000,0.201718,0.0481643,0.0379324,0.0140514,0.0134152,0.00711795,0.18999,0.0532161,0.365028,0.0894492,0.267017,0.0712241,0.197802,0.0690229,0.260721,0.114845,0.0113352,0.00608917,0.220779,0.0638551
22,43010001,43020000,0.310518,0.0856247,0.0249715,0.0153563,0.00297325,0.00441653,0.208338,0.0852162,0.23943,0.0655181,0.184523,0.0511501,0.241048,0.0784878,0.230441,0.135193,0.00512903,0.00388428,0.188831,0.0595809
22,43020001,43030000,0.214928,0.0666535,0.0423524,0.0342141,0.0160166,0.0121907,0.146264,0.0544787,0.060658,0.0317282,0.0484842,0.0237584,0.241394,0.0763371,0.186954,0.0892509,0.00436783,0.00446701,0.16697,0.0758806
22,43030001,43040000,0.0849851,0.0393205,0.0367043,0.0276247,0.0187763,0.0121698,0.141008,0.0671843,0.0457496,0.0287618,0.0429123,0.0258021,0.231633,0.0893255,0.128483,0.0583147,0.00118352,0.00289979,0.136567,0.0512455
22,43040001,43050000,0.0985253,0.0422044,0.0363676,0.0291983,0.0201852,0.0142398,0.0980686,0.0443099,0.106935,0.0502246,0.086714,0.0416792,0.187798,0.0703652,0.192919,0.089394,0.00124305,0.00269117,0.09018,0.0342885
22,43050001,43060000,0.124288,0.0555049,0.023906,0.0196689,0.010324,0.00982995,0.0668972,0.0301598,0.0912166,0.0368342,0.079522,0.0315893,0.151124,0.0486294,0.198116,0.110392,0.00970578,0.00603996,0.122229,0.0492396
22,43060001,43070000,0.117713,0.0416344,0.0319901,0.0240432,0.017045,0.0124197,0.0966247,0.0462031,0.111161,0.0410535,0.103518,0.0400791,0.266103,0.0804679,0.171993,0.0842235,0.0156359,0.00842916,0.119146,0.0577134
22,43070001,43080000,0.175493,0.0604416,0.0240343,0.0187049,0.0158714,0.010795,0.108897,0.0671421,0.121822,0.0539043,0.0965427,0.0458514,0.246871,0.0994923,0.0854247,0.0470139,0.0104972,0.00731397,0.125774,0.0624939
22,43080001,43090000,0.146461,0.0674669,0.0225559,0.0185031,0.0222,0.0161168,0.0879342,0.0422915,0.114117,0.051773,0.0992465,0.0503356,0.260007,0.111418,0.161572,0.0838591,0.00498685,0.00435133,0.0629927,0.0355523
22,43090001,43100000,0.145995,0.0621758,0.00578084,0.00651311,0.0286174,0.0187538,0.12565,0.0645502,0.25224,0.0996135,0.199215,0.0857491,0.282506,0.102474,0.0942919,0.0390468,0.000823969,0.00315297,0.154137,0.0765406
22,43100001,43110000,0.302666,0.120876,0.0320313,0.0214059,0.05034,0.0305506,0.281342,0.139836,0.139647,0.0680466,0.119234,0.0609415,0.38091,0.160848,0.064277,0.0231869,0.00143493,0.0018343,0.0848791,0.0313514
22,43110001,43120000,0.186396,0.0786488,0.0221212,0.0144951,0.0356777,0.0185274,0.170837,0.0548132,0.201657,0.0695529,0.19,0.0606431,0.336341,0.0999612,0.0758378,0.0413248,0.00241715,0.00287556,0.0456352,0.0164387
22,43120001,43130000,0.242863,0.0755903,0.0223179,0.0132136,0.0383344,0.0171782,0.13312,0.0443216,0.152859,0.0568074,0.136073,0.0483688,0.233347,0.0732933,0.102996,0.0598772,0.000512025,0.0013316,0.0788909,0.0375573
22,43130001,43140000,0.185761,0.060726,0.0417599,0.0249212,0.0481101,0.0230092,0.147008,0.0644289,0.115122,0.0579751,0.0930646,0.0488461,0.221547,0.090965,0.0529436,0.0433665,0.00176897,0.00284374,0.104516,0.0500363
22,43140001,43150000,0.141703,0.0643357,0.0476651,0.0272153,0.0653421,0.0299988,0.099644,0.0602027,0.120311,0.0547703,0.0957326,0.044365,0.216466,0.0922934,0.0241809,0.0271185,-0.00138179,0.000120284,0.0580909,0.0370757
22,43150001,43160000,0.163847,0.0686169,0.0125776,0.00970102,0.0212321,0.0118008,0.0379651,0.0301747,0.114504,0.056724,0.102278,0.0504521,0.175155,0.0818396,0.147735,0.0521442,-0.00235211,0.000830792,0.0276347,0.0248533
22,43160001,43170000,0.178306,0.0732193,0.00855508,0.0082102,0.00920811,0.00782735,0.0157233,0.0189549,0.152817,0.0639004,0.157853,0.0653414,0.182,0.0742195,0.221512,0.0797554,0.00979367,0.00619129,0.103061,0.0357737
22,43170001,43180000,0.211737,0.0789855,0.00581088,0.00477746,0.00896402,0.00609944,0.0963747,0.0400651,0.11595,0.042005,0.0838764,0.0354168,0.123749,0.0484813,0.302789,0.0870621,0.018101,0.0101,0.161808,0.0517941
22,43180001,43190000,0.108452,0.0416238,0.00858662,0.00617581,0.0188646,0.00843244,0.157555,0.0626209,0.164631,0.0561997,0.0994271,0.0466382,0.180925,0.0712302,0.313109,0.0775197,0.0129097,0.00806336,0.239134,0.0622256
22,43190001,43200000,0.159308,0.0556365,0.0128974,0.00602952,0.00957552,0.00558508,0.22434,0.0822104,0.101276,0.0320874,0.0563408,0.0295827,0.18924,0.058846,0.285037,0.0681507,0.016292,0.00837811,0.236674,0.0602239
22,43200001,43210000,0.0865488,0.0323843,0.0122839,0.00564629,0.00987981,0.00522519,0.234668,0.0808935,0.109177,0.0310428,0.0549465,0.0249997,0.1699,0.0489109,0.280942,0.0878157,0.0155645,0.0070728,0.215296,0.0469614
22,43210001,43220000,0.0841863,0.0301979,0.0122536,0.00562689,0.0118462,0.0054672,0.210952,0.0565681,0.102146,0.0348971,0.0637265,0.034408,0.168654,0.0589954,0.276869,0.0802315,0.0182384,0.00933021,0.201979,0.0593924
22,43220001,43230000,0.0901985,0.0346086,0.00910103,0.00469548,0.0142472,0.00695858,0.216108,0.0730341,0.144556,0.0435006,0.076575,0.0322975,0.145308,0.0521277,0.272002,0.0942898,0.0167361,0.00878338,0.201493,0.0583125
22,43230001,43240000,0.126296,0.0394481,0.00988683,0.00604452,0.0143974,0.00796244,0.202031,0.0620535,0.154519,0.0527449,0.0876851,0.0418738,0.148174,0.0533929,0.36321,0.147942,0.0139858,0.00587682,0.20798,0.0530493
22,43240001,43250000,0.130204,0.0449812,0.0117894,0.00601634,0.0145228,0.00570289,0.190397,0.0723725,0.126198,0.046461,0.0728633,0.0369099,0.184724,0.0643565,0.319275,0.115066,0.0162808,0.00922627,0.266228,0.0902146
22,43250001,43260000,0.118217,0.0442564,0.0159768,0.00915863,0.00666961,0.00448205,0.262798,0.113903,0.096695,0.0420268,0.0414925,0.0267481,0.189192,0.0730055,0.346451,0.110324,0.0109831,0.00643454,0.251462,0.0993049
22,43260001,43270000,0.0632333,0.0325726,0.0124723,0.00742639,0.00742798,0.00522713,0.230175,0.0863366,0.099395,0.0428572,0.0473331,0.0320868,0.21492,0.0729232,0.313939,0.126365,0.0190024,0.0108132,0.24226,0.0703852
22,43270001,43280000,0.0773299,0.0339701,0.0131164,0.00750455,0.00977056,0.00601623,0.248893,0.0734409,0.132232,0.050431,0.064019,0.0313797,0.203739,0.0617059,0.533079,0.178883,0.0210297,0.0125561,0.220653,0.0874778
22,43280001,43290000,0.105927,0.0381241,0.0115675,0.0078752,0.0143789,0.00869638,0.231195,0.100465,0.146022,0.0590213,0.068749,0.0397563,0.206696,0.0789897,0.44859,0.220952,0.0679331,0.0256046,0.318447,0.0959585
22,43290001,43300000,0.125593,0.0510767,0.0183518,0.0117555,0.0218157,0.0100541,0.432876,0.159177,0.262017,0.0761562,0.0969723,0.0370345,0.133766,0.0478425,0.405802,0.165849,0.0303404,0.0185309,0.306885,0.129224
22,43300001,43310000,0.182867,0.0592406,0.0140081,0.0105258,0.0136042,0.00862373,0.363824,0.173883,0.1536,0.073161,0.0612239,0.0402952,0.207796,0.0906773,0.349881,0.103625,0.0442298,0.0211322,0.249674,0.0894289
22,43310001,43320000,0.115485,0.0560861,0.00640636,0.00762767,0.0251173,0.0125682,0.338398,0.152245,0.262121,0.10202,0.11887,0.0542469,0.119936,0.0537619,0.277909,0.0651151,0.0324214,0.0118125,0.215791,0.0574345
22,43320001,43330000,0.215768,0.0902934,0.00309053,0.0065167,0.0172872,0.00801306,0.291791,0.0995766,0.1538,0.0435859,0.0618301,0.0229866,0.100908,0.0328395,0.172989,0.0552672,0.0272971,0.0105295,0.156303,0.0340524
22,43330001,43340000,0.117469,0.0385718,0.00126505,0.00525772,0.019492,0.00938702,0.236676,0.0562562,0.189188,0.0647661,0.123091,0.050069,0.138888,0.0486178,0.142416,0.0548798,0.0186476,0.00725525,0.0960329,0.0279245
22,43340001,43350000,0.172031,0.0590177,-0.0016751,0.00211173,0.0187287,0.00861475,0.153896,0.0548265,0.130495,0.0468973,0.0777659,0.0347747,0.0603934,0.0275039,0.170795,0.0641402,0.0214634,0.00975309,0.0683409,0.0291482
22,43350001,43360000,0.117792,0.0431088,-0.0033789,0.000811036,0.0211787,0.0109257,0.131926,0.0555026,0.0792204,0.0277386,0.0250433,0.0161893,0.0395777,0.0183039,0.187282,0.0681256,0.0220641,0.010573,0.090282,0.0273996
22,43360001,43370000,0.0727006,0.0264492,-0.00210729,0.00217108,0.0160787,0.00774979,0.142057,0.0574488,0.0851462,0.0374279,0.0316158,0.0181294,0.0348991,0.0204189,0.267017,0.104565,0.0257245,0.00996471,0.106584,0.0392095
22,43370001,43380000,0.067465,0.0309345,0.0037411,0.00659075,0.0130984,0.0088867,0.147966,0.0540246,0.117135,0.0426011,0.0445572,0.0274563,0.0675381,0.0293674,0.15664,0.0729766,0.0199088,0.00985907,0.174339,0.0597654
